accession,file_accession,file_type,file_format,file_size,output_category,output_type,target,investigated_as,nucleic_acid_term,assay,treatment_id,treatment,treatment_amount,treatment_amount_unit,treatment_duration,treatment_duration_unit,treatment_temperature,treatment_temperature_unit,treatment_notes,biosample_id,biosample_type,biosample_name,dataset_biosample_summary,dataset_description,replicate_libraries,replicate_antibody,antibody_target,antibody_characterization,antibody_caption,organism,dataset_type,assembly,status,controls,controlled_by,lab,run_type,read_length,paired_end,paired_with,platform,href,biological_replicates,biological_replicate_number,technical_replicate_number,replicate_list,technical_replicates,project,dataset,dbxrefs,superseded_by,file_status,submitted_by,library,derived_from,file_format_type,file_format_specifications,genome_annotation,external_accession,date_released,biosample_ontology,md5sum
ENCSR000DZS,ENCFF106CWI,bed narrowPeak,bed,3.4 Mb,annotation,peaks and background as input for IDR,BRCA1,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS630AAA/,cell line,GM12878,GM12878,BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab,ENCLB209AUZ,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR000EAF,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF106CWI/@@download/ENCFF106CWI.bed.gz,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR000DZS/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF545DZO/; /files/ENCFF042ZNZ/,narrowPeak,/documents/948203bb-8eb2-42a2-8b12-1c10f356c998/,NA,NA,2011-10-29,/biosample-types/cell_line_EFO_0002784/,aa427312a1b7c1de79edac49970f5ef1
ENCSR000DZS,ENCFF314JBH,bigWig,bigWig,432.1 Mb,signal,fold change over control,BRCA1,transcription factor,NA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS630AAA/,cell line,GM12878,GM12878,BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab,ENCLB209AUZ,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR000EAF,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF314JBH/@@download/ENCFF314JBH.bigWig,1; 2,NA,NA,NA,1_1; 2_1,ENCODE,/experiments/ENCSR000DZS/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF080UUC/; /files/ENCFF110OHA/; /files/ENCFF545DZO/; /files/ENCFF042ZNZ/,NA,NA,NA,NA,2011-10-29,/biosample-types/cell_line_EFO_0002784/,b184eb757f597b05ca7ca27f41f1ae44
ENCSR000DZS,ENCFF053BPC,bed narrowPeak,bed,3.4 Mb,annotation,peaks and background as input for IDR,BRCA1,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS630AAA/,cell line,GM12878,GM12878,BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab,ENCLB209AUZ,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR000EAF,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF053BPC/@@download/ENCFF053BPC.bed.gz,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR000DZS/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF477ZKJ/; /files/ENCFF365KGA/,narrowPeak,/documents/948203bb-8eb2-42a2-8b12-1c10f356c998/,NA,NA,2011-10-29,/biosample-types/cell_line_EFO_0002784/,a476dd10ccdd2e6d4578a65e71ba8ca1
ENCSR000DZS,ENCFF082JDH,bed narrowPeak,bed,31 Kb,annotation,optimal idr thresholded peaks,BRCA1,transcription factor,NA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS630AAA/,cell line,GM12878,GM12878,BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab,ENCLB209AUZ,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR000EAF,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF082JDH/@@download/ENCFF082JDH.bed.gz,1; 2,NA,NA,NA,1_1; 2_1,ENCODE,/experiments/ENCSR000DZS/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF001TDO/; /files/ENCFF106CWI/; /files/ENCFF443VLF/; /files/ENCFF093WNM/,narrowPeak,/documents/948203bb-8eb2-42a2-8b12-1c10f356c998/,NA,NA,2011-10-29,/biosample-types/cell_line_EFO_0002784/,10299328af6a1ef178cd4a17a91c4c3e
ENCSR000DZS,ENCFF051VNY,bigBed narrowPeak,bigBed,107.9 Kb,annotation,optimal idr thresholded peaks,BRCA1,transcription factor,NA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS630AAA/,cell line,GM12878,GM12878,BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab,ENCLB209AUZ,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR000EAF,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF051VNY/@@download/ENCFF051VNY.bigBed,1; 2,NA,NA,NA,1_1; 2_1,ENCODE,/experiments/ENCSR000DZS/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF082JDH/,narrowPeak,/documents/948203bb-8eb2-42a2-8b12-1c10f356c998/,NA,NA,2011-10-29,/biosample-types/cell_line_EFO_0002784/,ed428e8a7f6a68a4bf8a44a01a925e53
ENCSR000DZS,ENCFF443VLF,bed narrowPeak,bed,4 Mb,annotation,peaks and background as input for IDR,BRCA1,transcription factor,NA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS630AAA/,cell line,GM12878,GM12878,BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab,ENCLB209AUZ,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR000EAF,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF443VLF/@@download/ENCFF443VLF.bed.gz,1; 2,NA,NA,NA,1_1; 2_1,ENCODE,/experiments/ENCSR000DZS/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF080UUC/; /files/ENCFF110OHA/; /files/ENCFF545DZO/; /files/ENCFF042ZNZ/,narrowPeak,/documents/948203bb-8eb2-42a2-8b12-1c10f356c998/,NA,NA,2011-10-29,/biosample-types/cell_line_EFO_0002784/,98005e4e9e765f0631fea84f7e6b52e3
ENCSR000DZS,ENCFF616FBI,bigBed narrowPeak,bigBed,113.8 Kb,annotation,optimal idr thresholded peaks,BRCA1,transcription factor,NA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS630AAA/,cell line,GM12878,GM12878,BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab,ENCLB209AUZ,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR000EAF,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF616FBI/@@download/ENCFF616FBI.bigBed,1; 2,NA,NA,NA,1_1; 2_1,ENCODE,/experiments/ENCSR000DZS/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF005JKU/,narrowPeak,/documents/948203bb-8eb2-42a2-8b12-1c10f356c998/,NA,NA,2011-10-29,/biosample-types/cell_line_EFO_0002784/,1e4db89d1afc80cd928ff78f84989f20
ENCSR000DZS,ENCFF616PWI,bigWig,bigWig,69.2 Mb,signal,signal p-value,BRCA1,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS630AAA/,cell line,GM12878,GM12878,BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab,ENCLB209AUZ,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR000EAF,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF616PWI/@@download/ENCFF616PWI.bigWig,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR000DZS/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF477ZKJ/; /files/ENCFF365KGA/,NA,NA,NA,NA,2011-10-29,/biosample-types/cell_line_EFO_0002784/,6b407e0089b337e7970dde473b8281f3
ENCSR000DZS,ENCFF850EXY,bigWig,bigWig,186.7 Mb,signal,signal p-value,BRCA1,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS630AAA/,cell line,GM12878,GM12878,BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab,ENCLB209ASQ,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR000EAF,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF850EXY/@@download/ENCFF850EXY.bigWig,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR000DZS/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF080UUC/; /files/ENCFF110OHA/; /files/ENCFF545DZO/,NA,NA,NA,NA,2011-10-29,/biosample-types/cell_line_EFO_0002784/,01d29981aae830c373c5914d73c7ab98
ENCSR000DZS,ENCFF830TNR,bigWig,bigWig,184.3 Mb,signal,signal p-value,BRCA1,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS630AAA/,cell line,GM12878,GM12878,BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab,ENCLB209ASQ,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR000EAF,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF830TNR/@@download/ENCFF830TNR.bigWig,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR000DZS/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF477ZKJ/; /files/ENCFF651OUX/; /files/ENCFF710SMS/,NA,NA,NA,NA,2011-10-29,/biosample-types/cell_line_EFO_0002784/,438440a301b0ee0b16b731a938aef4a8
ENCSR000DZS,ENCFF040COP,bigWig,bigWig,235.1 Mb,signal,fold change over control,BRCA1,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS630AAA/,cell line,GM12878,GM12878,BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab,ENCLB209AUZ,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR000EAF,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF040COP/@@download/ENCFF040COP.bigWig,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR000DZS/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF477ZKJ/; /files/ENCFF365KGA/,NA,NA,NA,NA,2011-10-29,/biosample-types/cell_line_EFO_0002784/,668fa301f803bbddd32b8880df17db18
ENCSR000DZS,ENCFF794VJN,bigBed narrowPeak,bigBed,62.1 Kb,annotation,conservative idr thresholded peaks,BRCA1,transcription factor,NA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS630AAA/,cell line,GM12878,GM12878,BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab,ENCLB209AUZ,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR000EAF,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF794VJN/@@download/ENCFF794VJN.bigBed,1; 2,NA,NA,NA,1_1; 2_1,ENCODE,/experiments/ENCSR000DZS/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF003ZGU/,narrowPeak,/documents/948203bb-8eb2-42a2-8b12-1c10f356c998/,NA,NA,2011-10-29,/biosample-types/cell_line_EFO_0002784/,db8879d1828712559db1a186d6487c1b
ENCSR000DZS,ENCFF003ZGU,bed narrowPeak,bed,10.6 Kb,annotation,conservative idr thresholded peaks,BRCA1,transcription factor,NA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS630AAA/,cell line,GM12878,GM12878,BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab,ENCLB209AUZ,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR000EAF,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF003ZGU/@@download/ENCFF003ZGU.bed.gz,1; 2,NA,NA,NA,1_1; 2_1,ENCODE,/experiments/ENCSR000DZS/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF884PFA/; /files/ENCFF053BPC/; /files/ENCFF419RSJ/; /files/ENCFF881ANJ/,narrowPeak,/documents/948203bb-8eb2-42a2-8b12-1c10f356c998/,NA,NA,2011-10-29,/biosample-types/cell_line_EFO_0002784/,8b587751a7cb4a0b9dd8abfa05e19e3c
ENCSR000DZS,ENCFF024JTY,bigWig,bigWig,233.9 Mb,signal,fold change over control,BRCA1,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS630AAA/,cell line,GM12878,GM12878,BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab,ENCLB209AUZ,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR000EAF,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF024JTY/@@download/ENCFF024JTY.bigWig,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR000DZS/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF545DZO/; /files/ENCFF042ZNZ/,NA,NA,NA,NA,2011-10-29,/biosample-types/cell_line_EFO_0002784/,f965e3a2de5bf64d969c4b988f4ada2f
ENCSR000DZS,ENCFF830ZRB,bigBed narrowPeak,bigBed,10.3 Mb,annotation,peaks and background as input for IDR,BRCA1,transcription factor,NA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS630AAA/,cell line,GM12878,GM12878,BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab,ENCLB209AUZ,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR000EAF,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF830ZRB/@@download/ENCFF830ZRB.bigBed,1; 2,NA,NA,NA,1_1; 2_1,ENCODE,/experiments/ENCSR000DZS/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF443VLF/,narrowPeak,/documents/948203bb-8eb2-42a2-8b12-1c10f356c998/,NA,NA,2011-10-29,/biosample-types/cell_line_EFO_0002784/,66140074ac30c9bded7b53a90e6c6c20
ENCSR000DZS,ENCFF783CCD,bigWig,bigWig,69.2 Mb,signal,signal p-value,BRCA1,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS630AAA/,cell line,GM12878,GM12878,BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab,ENCLB209AUZ,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR000EAF,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF783CCD/@@download/ENCFF783CCD.bigWig,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR000DZS/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF545DZO/; /files/ENCFF042ZNZ/,NA,NA,NA,NA,2011-10-29,/biosample-types/cell_line_EFO_0002784/,37dabdf5e3f5af895e94399768702d8d
ENCSR000DZS,ENCFF072KIM,bigWig,bigWig,209.4 Mb,signal,fold change over control,BRCA1,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS630AAA/,cell line,GM12878,GM12878,BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab,ENCLB209ASQ,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR000EAF,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF072KIM/@@download/ENCFF072KIM.bigWig,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR000DZS/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF080UUC/; /files/ENCFF110OHA/; /files/ENCFF545DZO/,NA,NA,NA,NA,2011-10-29,/biosample-types/cell_line_EFO_0002784/,c4ea9503df47a04731d13af64bc50ac4
ENCSR000DZS,ENCFF756UXD,bigWig,bigWig,154.7 Mb,signal,signal p-value,BRCA1,transcription factor,NA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS630AAA/,cell line,GM12878,GM12878,BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab,ENCLB209AUZ,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR000EAF,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF756UXD/@@download/ENCFF756UXD.bigWig,1; 2,NA,NA,NA,1_1; 2_1,ENCODE,/experiments/ENCSR000DZS/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF710SMS/; /files/ENCFF651OUX/; /files/ENCFF365KGA/; /files/ENCFF477ZKJ/,NA,NA,NA,NA,2011-10-29,/biosample-types/cell_line_EFO_0002784/,4239c6497dfe0e8f9b3204ef9ec90e7c
ENCSR000DZS,ENCFF983EKB,bigWig,bigWig,437.3 Mb,signal,fold change over control,BRCA1,transcription factor,NA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS630AAA/,cell line,GM12878,GM12878,BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab,ENCLB209AUZ,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR000EAF,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF983EKB/@@download/ENCFF983EKB.bigWig,1; 2,NA,NA,NA,1_1; 2_1,ENCODE,/experiments/ENCSR000DZS/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF710SMS/; /files/ENCFF651OUX/; /files/ENCFF365KGA/; /files/ENCFF477ZKJ/,NA,NA,NA,NA,2011-10-29,/biosample-types/cell_line_EFO_0002784/,536868a0c72ccdcb11f3fd1d9968a4dc
ENCSR000DZS,ENCFF510SGU,bigBed narrowPeak,bigBed,175.7 Kb,annotation,peaks and background as input for IDR,BRCA1,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS630AAA/,cell line,GM12878,GM12878,BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab,ENCLB209ASQ,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR000EAF,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF510SGU/@@download/ENCFF510SGU.bigBed,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR000DZS/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF881ANJ/,narrowPeak,/documents/948203bb-8eb2-42a2-8b12-1c10f356c998/,NA,NA,2011-10-29,/biosample-types/cell_line_EFO_0002784/,670a3e3cabe5d05085ed7cc9f738953b
ENCSR000DZS,ENCFF005JKU,bed narrowPeak,bed,35.5 Kb,annotation,optimal idr thresholded peaks,BRCA1,transcription factor,NA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS630AAA/,cell line,GM12878,GM12878,BRCA1 ChIP-seq on human GM12878 produced by the Snyder lab,ENCLB209AUZ,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR000EAF,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF005JKU/@@download/ENCFF005JKU.bed.gz,1; 2,NA,NA,NA,1_1; 2_1,ENCODE,/experiments/ENCSR000DZS/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF884PFA/; /files/ENCFF053BPC/; /files/ENCFF419RSJ/; /files/ENCFF881ANJ/,narrowPeak,/documents/948203bb-8eb2-42a2-8b12-1c10f356c998/,NA,NA,2011-10-29,/biosample-types/cell_line_EFO_0002784/,075125a01ccc17f057d20302ca2b4036
ENCSR000EBX,ENCFF165TQU,bam,bam,1.01 Gb,alignment,unfiltered alignments,BRCA1,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS854AAA/,cell line,H1-hESC,H1-hESC,BRCA1 ChIP-seq on human H1-hESC produced by the Snyder lab,ENCLB209ABJ,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR000ECG,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF165TQU/@@download/ENCFF165TQU.bam,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR000EBX/,NA,NA,released,Cricket Sloan,NA,/files/ENCFF807MUK/; /files/ENCFF000WQV/,NA,NA,NA,NA,2012-05-14,/biosample-types/cell_line_EFO_0003042/,daa823beba7c0a2c0d8f5465d24ba0af
ENCSR000EBX,ENCFF000WQU,fastq,fastq,471 Mb,raw data,rejected reads,BRCA1,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS854AAA/,cell line,H1-hESC,H1-hESC,BRCA1 ChIP-seq on human H1-hESC produced by the Snyder lab,ENCLB209AHS,ENCAB125OWA,BRCA1-human,/antibody-characterizations/1e0757d9-c00c-4b09-a922-4e30cd538320/; /antibody-characterizations/a3f015b7-70e8-42c8-8b6b-f3d673137103/; /antibody-characterizations/9e3e854c-1e5e-4f61-b4fb-756c9033ca57/; /antibody-characterizations/ecf7e805-aea8-4ded-981a-546c8ca330fc/; /antibody-characterizations/3bd6a070-0186-448f-a698-875827ec9151/; /antibody-characterizations/a281752c-181d-4172-bc35-5dcaa8a783b6/; /antibody-characterizations/2715ae0b-ffa6-4c6e-b11d-6a7e81bb148e/; /antibody-characterizations/18b68fd3-fc88-44c2-bda3-46d5899b7d41/,NA,Homo sapiens,experiments,NA,released,ENCSR000ECG,NA,"Michael Snyder, Stanford",single-ended,NA,NA,NA,Illumina Genome Analyzer,/files/ENCFF000WQU/@@download/ENCFF000WQU.fastq.gz,1,1,1,eca38fb5-0196-42b3-bc42-4c600dd1ff0a,1_1,ENCODE,/experiments/ENCSR000EBX/,NA,NA,revoked,Trupti Kawli,/libraries/ENCLB209AHS/,NA,NA,NA,NA,NA,2012-05-14,/biosample-types/cell_line_EFO_0003042/,58f65d0aa60edc8000b1187693940365
ENCSR000EBX,ENCFF618CHU,bigBed narrowPeak,bigBed,212.8 Kb,annotation,optimal idr thresholded peaks,BRCA1,transcription factor,NA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS854AAA/,cell line,H1-hESC,H1-hESC,BRCA1 ChIP-seq on human H1-hESC produced by the Snyder lab,NA,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR000ECG,NA,ENCODE Consortium,NA,NA,NA,NA,NA,/files/ENCFF618CHU/@@download/ENCFF618CHU.bigBed,NA,NA,NA,NA,NA,ENCODE,/experiments/ENCSR000EBX/,NA,NA,archived,Esther Chan,NA,/files/ENCFF002CQQ/,narrowPeak,NA,NA,NA,2012-05-14,/biosample-types/cell_line_EFO_0003042/,992b4d2456aaea13a7a5c8aadbfc10dd
ENCSR000EBX,ENCFF398CZS,bam,bam,700.3 Mb,alignment,alignments,BRCA1,transcription factor,DNA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS854AAA/,cell line,H1-hESC,H1-hESC,BRCA1 ChIP-seq on human H1-hESC produced by the Snyder lab,ENCLB209ABJ,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR000ECG,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF398CZS/@@download/ENCFF398CZS.bam,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR000EBX/,NA,NA,released,Cricket Sloan,NA,/files/ENCFF643CGH/; /files/ENCFF000WQV/,NA,NA,NA,NA,2012-05-14,/biosample-types/cell_line_EFO_0003042/,3a86ddac0b3c747960095fedf197f65d
ENCSR000EBX,ENCFF635UGS,bigBed narrowPeak,bigBed,3 Mb,annotation,peaks and background as input for IDR,BRCA1,transcription factor,NA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS854AAA/,cell line,H1-hESC,H1-hESC,BRCA1 ChIP-seq on human H1-hESC produced by the Snyder lab,ENCLB209AHS,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR000ECG,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF635UGS/@@download/ENCFF635UGS.bigBed,1; 2,NA,NA,NA,1_1; 2_1,ENCODE,/experiments/ENCSR000EBX/,NA,NA,released,Cricket Sloan,NA,/files/ENCFF338YFB/,narrowPeak,/documents/948203bb-8eb2-42a2-8b12-1c10f356c998/,NA,NA,2012-05-14,/biosample-types/cell_line_EFO_0003042/,ebd79094cf333d4707e2bc8d8803137a
ENCSR000EBX,ENCFF002CQQ,bed narrowPeak,bed,52.7 Kb,annotation,optimal idr thresholded peaks,BRCA1,transcription factor,NA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS854AAA/,cell line,H1-hESC,H1-hESC,BRCA1 ChIP-seq on human H1-hESC produced by the Snyder lab,NA,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR000ECG,NA,ENCODE Consortium Analysis Working Group,NA,NA,NA,NA,NA,/files/ENCFF002CQQ/@@download/ENCFF002CQQ.bed.gz,NA,NA,NA,NA,NA,ENCODE,/experiments/ENCSR000EBX/,NA,NA,archived,Anshul Kundaje,NA,NA,narrowPeak,NA,NA,NA,2012-05-14,/biosample-types/cell_line_EFO_0003042/,51011e40936b048440f5f97f0de44638
ENCSR000EBX,ENCFF000WQR,bigBed narrowPeak,bigBed,538.9 Kb,annotation,peaks,BRCA1,transcription factor,NA,ChIP-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS854AAA/,cell line,H1-hESC,H1-hESC,BRCA1 ChIP-seq on human H1-hESC produced by the Snyder lab,NA,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR000ECG,NA,"Michael Snyder, Stanford",NA,NA,NA,NA,NA,/files/ENCFF000WQR/@@download/ENCFF000WQR.bigBed,NA,NA,NA,NA,NA,ENCODE,/experiments/ENCSR000EBX/,NA,NA,archived,Trupti Kawli,NA,/files/ENCFF001VGO/,narrowPeak,NA,NA,NA,2012-05-14,/biosample-types/cell_line_EFO_0003042/,851316cdcafb5083de40a399f6e834d0
